"id","data_format","cases","access","file_name","submitter_id","data_category","type","file_size","created_datetime","md5sum","updated_datetime","file_id","data_type","state","experimental_strategy","version","data_release","project","analysis_id","analysis_state","analysis_submitter_id","analysis_workflow_link","analysis_workflow_type","analysis_workflow_version","sample_type","is_ffpe","cases.submitter_id","sample.submitter_id"
"5fbd8f83-c1ce-4ff5-9c98-c74eb6412484","TSV","CPT0064650006","open","166baf7b-6f56-4108-b9b2-191a623f6092.rna_seq.augmented_star_gene_counts.tsv","3547ca68-4aaa-4adf-a7a9-5af60de13aaa","Transcriptome Profiling","gene_expression",4245718,"2022-01-06T09:14:29.795733-06:00","aae22dc695db6f3379643e4fddd14f4e","2022-02-03T00:27:58.953181-06:00","5fbd8f83-c1ce-4ff5-9c98-c74eb6412484","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","00caf0c3-1f6d-4501-9870-b01ce5b5fa52","released","166baf7b-6f56-4108-b9b2-191a623f6092_star_-_counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"C3L-00674","C3L-00674-71"
"6bbda49d-46ff-4656-8be4-6f834f94af10","TSV","CPT0110860007;CPT0110860007","open","05c9a666-3e80-4d01-b2a8-d889ea4c0ab0.rna_seq.augmented_star_gene_counts.tsv","023a6756-2b21-4aab-ab42-3d928e40e891","Transcriptome Profiling","gene_expression",4231337,"2022-01-06T09:10:19.715679-06:00","f6b326609257d971082ec946fd8e5fe7","2022-02-03T00:28:14.958476-06:00","6bbda49d-46ff-4656-8be4-6f834f94af10","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","129caf6f-985e-4c4c-8d25-dd57e9e4d759","released","05c9a666-3e80-4d01-b2a8-d889ea4c0ab0_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor;Primary Tumor",NA,"C3L-01682","C3L-01682-02;C3L-01682-01"
"f7c9f7ed-c32b-48ff-b684-5797c3d64982","TSV","CPT0100320006","open","204846d9-d821-4401-a841-5953afc54336.rna_seq.augmented_star_gene_counts.tsv","753084ef-b00f-4b40-9ce9-615192f320e0","Transcriptome Profiling","gene_expression",4235641,"2022-04-04T19:39:24.027784-05:00","ace2ec33b6201ba66e9a15076ffb751d","2022-07-11T15:05:03.705583-05:00","f7c9f7ed-c32b-48ff-b684-5797c3d64982","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","578402dd-aaf2-4855-9608-62a2501a5545","released","204846d9-d821-4401-a841-5953afc54336_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3L-01963","C3L-01963-01"
"11ed3a3f-33a9-434a-841a-5b05148ae397","TSV","CPT0109940009","open","e4e4e96b-df61-4bef-aa06-65ab65c3c2fd.rna_seq.augmented_star_gene_counts.tsv","37a344db-30fd-47ba-a52f-b306d0f1b055","Transcriptome Profiling","gene_expression",4247719,"2022-04-04T19:19:04.147124-05:00","6b801c5cc8cfc4f3ee3dd07860395d3b","2022-07-11T14:49:00.697492-05:00","11ed3a3f-33a9-434a-841a-5b05148ae397","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","6506ad91-7a9d-40d8-9464-9581f81c599e","released","e4e4e96b-df61-4bef-aa06-65ab65c3c2fd_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Solid Tissue Normal",NA,"C3N-02082","C3N-02082-03"
"3c219b92-a81b-4af7-aeb6-043fdfd56fd5","TSV","CPT0216290009","open","27cef13c-e561-47ee-b8c2-fcf494658ddc.rna_seq.augmented_star_gene_counts.tsv","4bc1de32-81ad-4879-aefb-fa8395c09830","Transcriptome Profiling","gene_expression",4233170,"2022-04-21T09:13:12.551539-05:00","2d7d68b17470580917f3a5a602c10240","2022-07-11T14:55:44.250702-05:00","3c219b92-a81b-4af7-aeb6-043fdfd56fd5","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","22a50b8c-0b1b-46a0-9011-78132cd8dc98","released","27cef13c-e561-47ee-b8c2-fcf494658ddc_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3N-02920","C3N-02920-03"
"ebd48355-b3d0-437a-ad5e-96b11f2c5044","TSV","CPT0352200001","open","22766f31-7a8e-4266-ade1-d249a6fcdb1a.rna_seq.augmented_star_gene_counts.tsv","3c73c793-8d9a-4d4b-999c-93b0469faee9","Transcriptome Profiling","gene_expression",4231975,"2022-04-21T09:00:44.074304-05:00","ba9bf3bf73647b03aed834f7d50cbe7c","2023-02-21T16:02:58.577181-06:00","ebd48355-b3d0-437a-ad5e-96b11f2c5044","Gene Expression Quantification","released","RNA-Seq","1","37.0","CPTAC-3","fc1954ca-b22b-4158-b890-fa9ae2e0e6f1","released","22766f31-7a8e-4266-ade1-d249a6fcdb1a_star_-_counts","quay.io/ncigdc","STAR - Counts","61fd5ef8ab410a784da2e89eca063ca3c66998ec","Primary Tumor",NA,"C3N-01880","C3N-01880-14"
"1ee1589d-3a46-4ae1-880e-36d1af7e78ff","TSV","CPT0127870006","open","3b236a47-98b2-49f2-8595-fdaa59a38146.rna_seq.augmented_star_gene_counts.tsv","34943ec0-6965-468f-98b1-5d99076edcfa","Transcriptome Profiling","gene_expression",4246093,"2022-04-04T19:22:09.302740-05:00","92968cb397b326b05e3efa400b88e476","2022-07-11T15:06:21.349840-05:00","1ee1589d-3a46-4ae1-880e-36d1af7e78ff","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","e03d56fe-a1b0-401a-a2a8-313155898ec5","released","3b236a47-98b2-49f2-8595-fdaa59a38146_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Solid Tissue Normal",NA,"C3L-02211","C3L-02211-02"
"bf23dc5b-88dc-4af3-93a8-7765f865cf67","TSV","CPT0118810009","open","55ee3d0e-2d95-45fb-8ed1-bf4a8cea7382.rna_seq.augmented_star_gene_counts.tsv","615017ec-b56c-4540-8dd1-b45f7f133f8d","Transcriptome Profiling","gene_expression",4240689,"2022-01-06T09:53:10.577233-06:00","ba6bd0a257a27b02647c0f038214493e","2022-02-03T00:26:40.094087-06:00","bf23dc5b-88dc-4af3-93a8-7765f865cf67","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","28ff506a-4712-4650-8e85-91b334c978a9","released","55ee3d0e-2d95-45fb-8ed1-bf4a8cea7382_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3N-02155","C3N-02155-03"
"d5e29a6c-176f-4bea-9f51-8fc8d2e6ca38","TSV","CPT0214850006","open","a9c8dbe5-d88f-4ea0-bac3-bca4ff419cb4.rna_seq.augmented_star_gene_counts.tsv","95307e2a-7875-462f-9b14-8a2a941ce826","Transcriptome Profiling","gene_expression",4237677,"2022-04-21T07:41:42.185824-05:00","8f2f0e44de80c0c408b11c489eb2500a","2022-07-11T14:51:12.834080-05:00","d5e29a6c-176f-4bea-9f51-8fc8d2e6ca38","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","78baa74f-1ebb-4c13-b6c7-93d67dcd1d6d","released","a9c8dbe5-d88f-4ea0-bac3-bca4ff419cb4_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3N-02237","C3N-02237-03"
"f560e813-cab3-4abf-af67-a2e0efc05530","TSV","CPT0163480009","open","419e4a59-3f1c-4703-83d7-ad257d86633e.rna_seq.augmented_star_gene_counts.tsv","86419591-6634-4441-af8b-4ad03e495206","Transcriptome Profiling","gene_expression",4227678,"2022-01-06T09:33:43.035235-06:00","120ee58bd409734a57540e874f43a5cb","2022-02-03T00:29:15.957202-06:00","f560e813-cab3-4abf-af67-a2e0efc05530","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","7fa460ab-b5e1-43d8-ae0d-86560f5ff0e3","released","419e4a59-3f1c-4703-83d7-ad257d86633e_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3N-01944","C3N-01944-01"
"4b0a0b1c-1ce6-4758-9beb-88f2b6984e23","TSV","CPT0314950011","open","07880979-24b7-49b8-8235-4fd62c554755.rna_seq.augmented_star_gene_counts.tsv","a15305c9-778f-4d3d-a142-6016480fc54b","Transcriptome Profiling","gene_expression",4247050,"2022-04-21T08:52:06.785414-05:00","b0b6a148855af59d485cc9e5a505f052","2022-07-11T13:39:37.004586-05:00","4b0a0b1c-1ce6-4758-9beb-88f2b6984e23","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","a5ec4349-176a-4a9f-b3b1-91e027744d05","released","07880979-24b7-49b8-8235-4fd62c554755_star_-_counts","quay.io/ncigdc","STAR - Counts","61fd5ef8ab410a784da2e89eca063ca3c66998ec","Primary Tumor",NA,"C3N-01944","C3N-01944-11"
"fabb9150-82e8-42c4-888b-56f6978a97fe","TSV","CPT0002210005","open","fcc5e873-e31f-4d0f-88af-081bb08a4bcb.rna_seq.augmented_star_gene_counts.tsv","d4b8ce7e-ff7d-4ab2-80c6-31e908eaf15d","Transcriptome Profiling","gene_expression",4236091,"2022-01-06T08:56:38.680306-06:00","0091c9a1545f04be06eebe4f7acc0a62","2022-02-03T00:29:00.290586-06:00","fabb9150-82e8-42c4-888b-56f6978a97fe","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","d8054550-f357-4262-947e-cfa790fdde19","released","fcc5e873-e31f-4d0f-88af-081bb08a4bcb_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3L-00358","C3L-00358-01"
"4266c29d-084b-41e8-9fd0-5f25f691e545","TSV","CPT0126200009","open","1290d6b7-80a6-480a-b4de-5bd7633d8cc1.rna_seq.augmented_star_gene_counts.tsv","28a0b0bf-d468-4402-a286-10054b38e55e","Transcriptome Profiling","gene_expression",4236923,"2022-01-06T08:52:50.059958-06:00","a7c7f488f10d371f70a276482c33a6ff","2022-02-03T00:27:02.207181-06:00","4266c29d-084b-41e8-9fd0-5f25f691e545","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","007dcb6d-fa9e-4905-abe5-cf014f5553ea","released","1290d6b7-80a6-480a-b4de-5bd7633d8cc1_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Solid Tissue Normal",NA,"C3L-02463","C3L-02463-05"
"c92457d3-72c4-40fd-a170-bf2d1ba232dd","TSV","CPT0105420006","open","61519f53-0ee1-4342-aa55-6a7e80a4d698.rna_seq.augmented_star_gene_counts.tsv","c64f9497-d13c-4726-9142-9b6eb770acea","Transcriptome Profiling","gene_expression",4232186,"2022-01-06T09:43:21.824879-06:00","a58d9b27cbe39a1bc3ebfcb89fe34c2e","2022-02-03T00:27:03.953882-06:00","c92457d3-72c4-40fd-a170-bf2d1ba232dd","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","a28a080b-98cd-4651-96f2-0826b25615e4","released","61519f53-0ee1-4342-aa55-6a7e80a4d698_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3N-01411","C3N-01411-04"
"04d98bd0-4ad3-4565-a71e-7f43edde08b7","TSV","CPT0275270006","open","e46c7d6c-de37-4ccc-9acf-6424d5471da0.rna_seq.augmented_star_gene_counts.tsv","097ab707-0f74-4733-aa6e-22a942f84e57","Transcriptome Profiling","gene_expression",4232513,"2022-04-04T19:33:39.867549-05:00","c06f289c9d65d7b531721df39809d958","2023-02-21T16:02:58.577181-06:00","04d98bd0-4ad3-4565-a71e-7f43edde08b7","Gene Expression Quantification","released","RNA-Seq","1","37.0","CPTAC-3","3b8e65e1-ce30-4857-9cbf-09c073ae0471","released","e46c7d6c-de37-4ccc-9acf-6424d5471da0_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3L-05571","C3L-05571-03"
"3f5b707c-eaa5-4b67-888d-33cb87ce7423","TSV","CPT0016830009","open","cf24ef2a-3ada-4db5-8405-99fcf08e69bd.rna_seq.augmented_star_gene_counts.tsv","0ccf4ff8-6d82-4cde-a41e-7c965fd20e50","Transcriptome Profiling","gene_expression",4226151,"2022-01-06T09:10:34.270572-06:00","16747e72e527182c8eecae6c74eebd61","2022-02-03T00:28:31.800836-06:00","3f5b707c-eaa5-4b67-888d-33cb87ce7423","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","c9df616b-51f6-4d8f-b457-cba89a4c0b4c","released","cf24ef2a-3ada-4db5-8405-99fcf08e69bd_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3L-00942","C3L-00942-01"
"4e540860-9685-406e-9c0b-85d7e4d69938","TSV","CPT0014350006","open","3413da43-cfc2-4749-842f-12307ba18601.rna_seq.augmented_star_gene_counts.tsv","c7ec0344-d481-4ad7-a2da-784465e93476","Transcriptome Profiling","gene_expression",4240143,"2022-01-06T08:48:56.966300-06:00","82b2121d5cac39aae0b3bcad1881a223","2022-02-03T00:27:50.157059-06:00","4e540860-9685-406e-9c0b-85d7e4d69938","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","7f75dc6a-b24d-46be-b32f-d2ab0191a72e","released","3413da43-cfc2-4749-842f-12307ba18601_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Solid Tissue Normal",NA,"C3N-00244","C3N-00244-06"
"aea50bec-c901-422d-b316-df8834505eaa","TSV","CPT0236850010;CPT0236850010","open","e23d4b77-1701-4977-a23c-947b3021f1d9.rna_seq.augmented_star_gene_counts.tsv","4f4c7dcf-95a8-469a-90c1-e9ccfe962f9a","Transcriptome Profiling","gene_expression",4226685,"2022-01-06T09:19:22.547985-06:00","4b127ca3ac930ab7f1a70926059203e7","2022-02-03T00:28:48.542688-06:00","aea50bec-c901-422d-b316-df8834505eaa","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","fbf6ae59-e83f-46cb-b9fc-539fe32d193c","released","e23d4b77-1701-4977-a23c-947b3021f1d9_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor;Primary Tumor",NA,"C3N-03841","C3N-03841-01;C3N-03841-02"
"37a3a69b-0c2d-4f4f-96c4-5fe22b8bf4e5","TSV","CPT0014370010;CPT0014370010;CPT0014370010","open","c6a6e2f1-ab7b-4260-939d-260a81a1ef86.rna_seq.augmented_star_gene_counts.tsv","9143d48a-109a-4ef2-84e5-9bb47deb0408","Transcriptome Profiling","gene_expression",4230987,"2022-01-06T08:48:10.575499-06:00","f6491b38c3741040cfdc63e95f1d1779","2022-02-03T00:28:22.774653-06:00","37a3a69b-0c2d-4f4f-96c4-5fe22b8bf4e5","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","8338e920-b118-42c6-9895-1260b06ee69c","released","c6a6e2f1-ab7b-4260-939d-260a81a1ef86_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor;Primary Tumor;Primary Tumor",NA,"C3N-00244","C3N-00244-03;C3N-00244-01;C3N-00244-02"
"c11df7c9-71a7-4b7d-9a19-cda982ad159e","TSV","CPT0027010006","open","667adff8-9c3a-4e8c-a742-cea5ba422d29.rna_seq.augmented_star_gene_counts.tsv","faf492b2-16d4-4ed5-899b-9e80f9c936a2","Transcriptome Profiling","gene_expression",4236424,"2022-01-06T08:58:49.915062-06:00","16d8f3cb896866407c63be9fe390c0c0","2022-02-03T00:28:19.108348-06:00","c11df7c9-71a7-4b7d-9a19-cda982ad159e","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","2cb242a0-a9e2-4f61-8629-9f7c40594703","released","667adff8-9c3a-4e8c-a742-cea5ba422d29_star_-_counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"C3L-00930","C3L-00930-01"
"ba0348dc-9b88-418e-a0be-5c84f76dcad8","TSV","CPT0238920010;CPT0238920010","open","76cb4a2c-de55-44b4-a97f-b4b9060ac29c.rna_seq.augmented_star_gene_counts.tsv","06c3c226-92bb-40c9-8ba9-dc19f8b134a4","Transcriptome Profiling","gene_expression",4231455,"2022-01-06T09:07:06.668295-06:00","c42a5a3e2d73633a2d2c2175b0a33fdc","2022-02-03T00:27:51.440244-06:00","ba0348dc-9b88-418e-a0be-5c84f76dcad8","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","c7b73a28-9a12-40ba-b8af-6b5f4d7e3633","released","76cb4a2c-de55-44b4-a97f-b4b9060ac29c_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor;Primary Tumor",NA,"C3L-04479","C3L-04479-02;C3L-04479-01"
"a2225721-c49c-435d-a82a-c40d942a3d73","TSV","CPT0086820006","open","ebefe30b-f161-414b-8fe4-02736ec93649.rna_seq.augmented_star_gene_counts.tsv","bea6f5be-1362-48b8-ad6a-bf680090055f","Transcriptome Profiling","gene_expression",4230675,"2022-01-06T09:38:33.558761-06:00","dd366f622d44619e3cea2e3c46e9dd08","2022-02-03T00:27:47.666072-06:00","a2225721-c49c-435d-a82a-c40d942a3d73","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","c63f314f-f2a8-451c-83d8-cc4d53f9bc7e","released","ebefe30b-f161-414b-8fe4-02736ec93649_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3L-01313","C3L-01313-03"
"7f41524c-570b-4e79-ba51-984a3b603523","TSV","CPT0065810006","open","88c1f2a6-3ee7-48f0-862f-5930df1804c3.rna_seq.augmented_star_gene_counts.tsv","4cbba719-772f-481c-8e7a-8d50158a30a3","Transcriptome Profiling","gene_expression",4232123,"2022-01-06T09:48:16.689372-06:00","924e6996b65f536286a9a7d8ada85a3b","2022-02-03T00:27:19.500545-06:00","7f41524c-570b-4e79-ba51-984a3b603523","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","67483727-ddac-4b37-9c00-edf495bd7bf2","released","88c1f2a6-3ee7-48f0-862f-5930df1804c3_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3L-00814","C3L-00814-01"
"8ea9cd2a-457e-422b-a1b3-5623661a6743","TSV","CPT0189280010;CPT0189280010","open","96d559d2-7513-4dd7-93a4-bcd28211325d.rna_seq.augmented_star_gene_counts.tsv","42278186-f301-4d26-b186-864619e6aac3","Transcriptome Profiling","gene_expression",4227977,"2022-04-04T18:45:51.335337-05:00","7a700bd3280df08b67c9fe8223cca947","2022-07-11T15:09:56.571165-05:00","8ea9cd2a-457e-422b-a1b3-5623661a6743","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","6e6108af-dda2-494e-874f-d7e795a66147","released","96d559d2-7513-4dd7-93a4-bcd28211325d_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor;Primary Tumor",NA,"C3L-03262","C3L-03262-01;C3L-03262-03"
"0f9d7f41-885c-4929-83cd-33fce57a5aa9","TSV","CPT0065820006","open","0476562e-e1f1-4864-b711-76e5ff5431d4.rna_seq.augmented_star_gene_counts.tsv","9d79500f-ddea-48bc-97d6-baf0d286ce28","Transcriptome Profiling","gene_expression",4239250,"2022-01-06T09:48:06.046579-06:00","7c963e48363b5f793137b1a0577668fa","2022-02-03T00:28:54.279757-06:00","0f9d7f41-885c-4929-83cd-33fce57a5aa9","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","27f0b686-4fdd-43a3-a966-a78c6a46423c","released","0476562e-e1f1-4864-b711-76e5ff5431d4_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Solid Tissue Normal",NA,"C3L-00814","C3L-00814-02"
"8e444be0-86b1-492f-91f0-7702adba0390","TSV","CPT0349520001","open","f71229d0-d648-46db-833d-f72192a54d32.rna_seq.augmented_star_gene_counts.tsv","8b055f96-0f1b-4baa-8574-41fa3ffcbf0e","Transcriptome Profiling","gene_expression",4200547,"2022-04-21T08:52:44.587277-05:00","9d0f0178b90b23579a07a7fbf69c4bed","2022-07-11T13:43:33.085523-05:00","8e444be0-86b1-492f-91f0-7702adba0390","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","589e6020-32fd-4023-9a14-4a7087fd5ddf","released","f71229d0-d648-46db-833d-f72192a54d32_star_-_counts","quay.io/ncigdc","STAR - Counts","61fd5ef8ab410a784da2e89eca063ca3c66998ec","Primary Tumor",NA,"C3L-00145","C3L-00145-12"
"cdc9d3d0-c9d6-4406-baa6-0b67d2f7b25c","TSV","CPT0189310009;CPT0189310009","open","4c03b155-61d8-4a0d-88fd-eea302863ea6.rna_seq.augmented_star_gene_counts.tsv","40a05233-4ab4-4d79-8043-f80d882248f4","Transcriptome Profiling","gene_expression",4237596,"2022-04-04T18:47:31.382620-05:00","d410a9ec233df32cd66172a3ae425bfc","2022-07-11T15:09:56.571165-05:00","cdc9d3d0-c9d6-4406-baa6-0b67d2f7b25c","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","cdc9e392-f456-47c2-acaa-9d5aca1b7bd7","released","4c03b155-61d8-4a0d-88fd-eea302863ea6_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Solid Tissue Normal;Solid Tissue Normal",NA,"C3L-03262","C3L-03262-04;C3L-03262-05"
"8c61a256-2bb0-4eb9-bf3a-ba0707b796a2","TSV","CPT0315110011","open","46d72307-43a9-4cc8-9193-d680dfa7c3a2.rna_seq.augmented_star_gene_counts.tsv","fa3effdf-a8b1-4563-ba91-dc3b6cae8253","Transcriptome Profiling","gene_expression",4238620,"2022-04-21T08:52:18.918905-05:00","f65ef53feb37d9d329df842e530ca852","2022-07-11T13:34:57.470385-05:00","8c61a256-2bb0-4eb9-bf3a-ba0707b796a2","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","2ed9e2de-8255-471e-b629-0067b6583331","released","46d72307-43a9-4cc8-9193-d680dfa7c3a2_star_-_counts","quay.io/ncigdc","STAR - Counts","61fd5ef8ab410a784da2e89eca063ca3c66998ec","Primary Tumor",NA,"C3N-02693","C3N-02693-11"
"911ddb69-7665-4737-9b08-25deb9a08fd6","TSV","CPT0163720006","open","b20c5cf8-1a68-47c9-8735-d68105e4d02e.rna_seq.augmented_star_gene_counts.tsv","a13921c2-758e-4b19-b1fa-25832655d1c0","Transcriptome Profiling","gene_expression",4228704,"2022-01-06T08:51:37.981985-06:00","206414bd81e16a67ebb8c6512a135921","2022-02-03T00:29:17.331087-06:00","911ddb69-7665-4737-9b08-25deb9a08fd6","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","3e179f4a-6f9f-47ec-a257-d981c7da93f6","released","b20c5cf8-1a68-47c9-8735-d68105e4d02e_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Solid Tissue Normal",NA,"C3N-02275","C3N-02275-02"
"14b82083-02d1-4aeb-a254-f1d7b8caf2a5","TSV","CPT0183750011;CPT0183750011","open","08e00d58-59bc-4aa5-bc04-1210ea2a0743.rna_seq.augmented_star_gene_counts.tsv","a540818f-f379-4aef-b966-3a4aea41e5d3","Transcriptome Profiling","gene_expression",4237940,"2022-01-06T09:12:35.308196-06:00","c5e8ca818c409c7f5555c530b4868015","2022-02-03T00:28:04.691750-06:00","14b82083-02d1-4aeb-a254-f1d7b8caf2a5","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","9365c1bb-7750-48c0-9573-91be2c8119ff","released","08e00d58-59bc-4aa5-bc04-1210ea2a0743_star_-_counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor;Primary Tumor",NA,"C3N-02585","C3N-02585-01;C3N-02585-02"
"2c07cc77-ae2d-4dca-90f9-2cf894990b5d","TSV","CPT0236060009","open","45cf5e08-ba9a-4ee7-b00c-b531ab7b4f28.rna_seq.augmented_star_gene_counts.tsv","96be65db-2fe4-411d-8f66-c01b31224e22","Transcriptome Profiling","gene_expression",4237181,"2022-04-21T09:23:40.964247-05:00","1eda2330d641d1d1f4fd999996397714","2022-07-11T14:57:50.577774-05:00","2c07cc77-ae2d-4dca-90f9-2cf894990b5d","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","067e80de-b064-4b4d-bdd1-e02de7ef3038","released","45cf5e08-ba9a-4ee7-b00c-b531ab7b4f28_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3N-03054","C3N-03054-01"
"ff8f0dbd-3866-4637-abe0-bf2d32813ef1","TSV","CPT0065640006","open","a00aac13-4761-4463-8c6e-99ee8db36f1a.rna_seq.augmented_star_gene_counts.tsv","6d570bcf-80b0-4f23-a850-b087f0866295","Transcriptome Profiling","gene_expression",4242397,"2022-01-06T09:40:27.899768-06:00","740aeb2279d3282bc792c3492bc7b630","2022-02-03T00:29:05.723386-06:00","ff8f0dbd-3866-4637-abe0-bf2d32813ef1","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","7d8da643-dde6-4500-b60a-0461236f2b99","released","a00aac13-4761-4463-8c6e-99ee8db36f1a_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3N-01011","C3N-01011-02"
